,RIFUSDT,KASUSDT,Spread,Z-Score
917,0.1182,0.04241,-0.0005480000000000068,0.4534173659110864
918,0.1175,0.04207,-0.0002960000000000046,0.5244983560233422
919,0.1177,0.04322,-0.0033159999999999995,0.3151733449456768
920,0.1182,0.04273,-0.001443999999999987,0.5594969192216747
921,0.1181,0.04374,-0.004372000000000001,0.33883953754996693
922,0.1185,0.04456,-0.00626800000000001,0.20966302077764165
923,0.1172,0.04438,-0.007064000000000001,0.18154811868556145
924,0.1185,0.0443,-0.005539999999999989,0.4360300721071185
925,0.1177,0.04454,-0.007012000000000004,0.2326381392547694
926,0.1189,0.04458,-0.005923999999999985,0.3886240991899953
927,0.1157,0.04529,-0.011111999999999983,-0.3088538085100916
928,0.1153,0.04503,-0.010784000000000002,-0.2439241344363133
929,0.1155,0.04509,-0.01075199999999997,-0.21515974283368972
930,0.1184,0.04573,-0.009643999999999986,-0.03273069355067347
931,0.123,0.04605,-0.005940000000000001,0.5220196852775486
932,0.1237,0.0466,-0.006780000000000008,0.41011090233846603
933,0.1217,0.04624,-0.007772000000000001,0.27741590956853734
934,0.1211,0.0466,-0.009380000000000013,0.06496401952884616
935,0.1208,0.04623,-0.008643999999999999,0.18983226916024906
936,0.1207,0.04639,-0.009192000000000006,0.1170008341600359
937,0.1219,0.04648,-0.008243999999999987,0.2854193979152545
938,0.119,0.04713,-0.012964000000000003,-0.43415910341020403
939,0.1202,0.04625,-0.009300000000000003,0.1495979076067682
940,0.1204,0.0459,-0.008120000000000002,0.3327317817259634
941,0.1209,0.04552,-0.006555999999999992,0.5940083393596782
942,0.1181,0.04632,-0.011596000000000009,-0.1832671511616512
943,0.1174,0.04686,-0.013807999999999987,-0.5182994161475087
944,0.1185,0.04658,-0.011924000000000018,-0.20580521490802614
945,0.1166,0.04593,-0.012004,-0.2203325154015367
946,0.1167,0.04579,-0.011511999999999994,-0.1444348721498417
947,0.1183,0.04691,-0.01304799999999999,-0.38656986065777366
948,0.1183,0.04782,-0.015595999999999985,-0.7887119635492619
949,0.1169,0.04723,-0.015343999999999997,-0.7520128406260328
950,0.1188,0.04707,-0.012995999999999994,-0.39498228852732653
951,0.12,0.04608,-0.009024000000000004,0.2243268817659507
952,0.122,0.04597,-0.006716,0.5839807300616746
953,0.1212,0.04698,-0.010343999999999992,-0.05071901177331394
954,0.1178,0.04597,-0.010915999999999995,-0.16912267172203574
955,0.1203,0.04846,-0.015387999999999999,-0.970552064128088
956,0.1221,0.04872,-0.014315999999999982,-0.8189888968940938
957,0.1217,0.04975,-0.017600000000000005,-1.4339046538164248
958,0.1179,0.04951,-0.02072799999999997,-2.0578082196077534
959,0.1154,0.04865,-0.020819999999999977,-2.1487272203962475
960,0.117,0.05013,-0.023363999999999982,-2.5625288130643447
961,0.1178,0.05095,-0.024860000000000007,-2.6445570886519416
962,0.1206,0.05067,-0.021276000000000003,-1.9314107980544855
963,0.1216,0.05045,-0.019659999999999997,-1.6173209863277802
964,0.1192,0.05059,-0.022452,-1.9947447668242455
965,0.1221,0.05077,-0.020056000000000004,-1.5529368290916665
966,0.1254,0.05139,-0.01849199999999998,-1.2599363871741482
967,0.1188,0.05004,-0.021311999999999984,-1.642176414093384
968,0.1174,0.05039,-0.02369199999999999,-1.922084203678383
969,0.1172,0.04976,-0.02212799999999998,-1.6371423459810788
970,0.1201,0.04904,-0.01721199999999999,-0.8925101193765095
971,0.124,0.04964,-0.014991999999999978,-0.5493261803318303
972,0.1188,0.04908,-0.018623999999999988,-1.0461718429496691
973,0.1198,0.05097,-0.022915999999999978,-1.623684423015544
974,0.1182,0.0515,-0.025999999999999995,-1.9794365957936848
975,0.1137,0.04918,-0.024003999999999998,-1.635387646962661
976,0.1181,0.04837,-0.017336000000000004,-0.6528564266054879
977,0.1188,0.04763,-0.01456399999999998,-0.20827203015097526
978,0.1233,0.04747,-0.009615999999999972,0.6002157270125116
979,0.1224,0.04705,-0.009340000000000001,0.6729153278217476
980,0.1231,0.0475,-0.009899999999999978,0.6236231657068354
981,0.1208,0.04721,-0.011387999999999995,0.4012755335541773
982,0.1169,0.04701,-0.014727999999999991,-0.14869972448273755
983,0.1206,0.04716,-0.011448,0.4383277479459354
984,0.1255,0.04704,-0.006211999999999995,1.3632994893317096
985,0.1304,0.04602,0.0015439999999999898,2.577488644354817
986,0.1304,0.04591,0.0018519999999999925,2.500949659071349
987,0.1319,0.04605,0.0029599999999999904,2.499031811580144
988,0.1245,0.04587,-0.003935999999999995,1.4087502637405311
989,0.1321,0.04559,0.0044480000000000075,2.486618384033944
990,0.143,0.04608,0.013975999999999988,3.3932246225590754
991,0.1334,0.04633,0.003675999999999985,2.0023225609976825
992,0.1193,0.04655,-0.01103999999999998,0.1934332592294618
993,0.1046,0.04602,-0.024256,-1.3926935904998101
994,0.1048,0.04656,-0.02556799999999998,-1.493074653995963
995,0.1007,0.04493,-0.025104,-1.384447597375449
996,0.1053,0.04505,-0.020839999999999997,-0.8527534985666213
997,0.1107,0.04561,-0.01700799999999998,-0.38426251890827584
998,0.1082,0.04538,-0.018863999999999978,-0.5903518947579659
999,0.113,0.04578,-0.01518399999999999,-0.1452805831374397
